Date,deviceID,target,Change_Pts_per_day
4403,2022-08-14,nm-mngd-20210518-f2242dfd,Atlanta,1
4404,2022-08-14,nm-mngd-20210518-f2242dfd,Chicago,1
4405,2022-08-14,nm-mngd-20210518-f2242dfd,Seattle,1
4406,2022-08-14,nm-mngd-20210924-77f105f0,Atlanta,48
4407,2022-08-14,nm-mngd-20210924-77f105f0,Chicago,48
4408,2022-08-14,nm-mngd-20210924-77f105f0,Seattle,50
4409,2022-08-14,nm-mngd-20210927-1aaa32b5,Atlanta,4
4410,2022-08-14,nm-mngd-20210927-1aaa32b5,Chicago,5
4411,2022-08-14,nm-mngd-20210927-1aaa32b5,Seattle,5
4412,2022-08-14,nm-mngd-20210927-4a1de38c,Atlanta,1
4413,2022-08-14,nm-mngd-20210927-4a1de38c,Chicago,1
4414,2022-08-14,nm-mngd-20210927-4a1de38c,Seattle,1
4415,2022-08-14,nm-mngd-20210927-9044c591,Atlanta,1
4416,2022-08-14,nm-mngd-20210927-9044c591,Chicago,5
4417,2022-08-14,nm-mngd-20210927-9044c591,Seattle,1
4418,2022-08-14,nm-mngd-20220505-23cccfed,Atlanta,1
4419,2022-08-14,nm-mngd-20220505-23cccfed,Chicago,3
4420,2022-08-14,nm-mngd-20220505-23cccfed,Seattle,1
4421,2022-08-14,nm-mngd-20220505-7db0ce31,Atlanta,3
4422,2022-08-14,nm-mngd-20220505-7db0ce31,Chicago,6
4423,2022-08-14,nm-mngd-20220505-7db0ce31,Seattle,5
4424,2022-08-14,nm-mngd-20220506-98c85a91,Atlanta,4
4425,2022-08-14,nm-mngd-20220506-98c85a91,Chicago,6
4426,2022-08-14,nm-mngd-20220506-98c85a91,Seattle,2
4427,2022-08-15,nm-mngd-20210518-f2242dfd,Atlanta,1
4428,2022-08-15,nm-mngd-20210518-f2242dfd,Chicago,1
4429,2022-08-15,nm-mngd-20210518-f2242dfd,Seattle,1
4430,2022-08-15,nm-mngd-20210924-77f105f0,Atlanta,53
4431,2022-08-15,nm-mngd-20210924-77f105f0,Chicago,53
4432,2022-08-15,nm-mngd-20210924-77f105f0,Seattle,56
4433,2022-08-15,nm-mngd-20210927-1aaa32b5,Atlanta,7
4434,2022-08-15,nm-mngd-20210927-1aaa32b5,Chicago,5
4435,2022-08-15,nm-mngd-20210927-1aaa32b5,Seattle,8
4436,2022-08-15,nm-mngd-20210927-4a1de38c,Atlanta,1
4437,2022-08-15,nm-mngd-20210927-4a1de38c,Chicago,7
4438,2022-08-15,nm-mngd-20210927-4a1de38c,Seattle,1
4439,2022-08-15,nm-mngd-20210927-9044c591,Atlanta,1
4440,2022-08-15,nm-mngd-20210927-9044c591,Chicago,9
4441,2022-08-15,nm-mngd-20210927-9044c591,Seattle,1
4442,2022-08-15,nm-mngd-20220505-23cccfed,Atlanta,1
4443,2022-08-15,nm-mngd-20220505-23cccfed,Chicago,3
4444,2022-08-15,nm-mngd-20220505-23cccfed,Seattle,1
4445,2022-08-15,nm-mngd-20220505-7db0ce31,Atlanta,2
4446,2022-08-15,nm-mngd-20220505-7db0ce31,Chicago,14
4447,2022-08-15,nm-mngd-20220505-7db0ce31,Seattle,5
4448,2022-08-15,nm-mngd-20220506-98c85a91,Atlanta,2
4449,2022-08-15,nm-mngd-20220506-98c85a91,Chicago,6
4450,2022-08-15,nm-mngd-20220506-98c85a91,Seattle,3
4451,2022-08-16,nm-mngd-20210518-f2242dfd,Atlanta,1
4452,2022-08-16,nm-mngd-20210518-f2242dfd,Chicago,5
4453,2022-08-16,nm-mngd-20210518-f2242dfd,Seattle,1
4454,2022-08-16,nm-mngd-20210924-77f105f0,Atlanta,56
4455,2022-08-16,nm-mngd-20210924-77f105f0,Chicago,56
4456,2022-08-16,nm-mngd-20210924-77f105f0,Seattle,56
4457,2022-08-16,nm-mngd-20210927-1aaa32b5,Atlanta,7
4458,2022-08-16,nm-mngd-20210927-1aaa32b5,Chicago,7
4459,2022-08-16,nm-mngd-20210927-1aaa32b5,Seattle,8
4460,2022-08-16,nm-mngd-20210927-4a1de38c,Atlanta,1
4461,2022-08-16,nm-mngd-20210927-4a1de38c,Chicago,9
4462,2022-08-16,nm-mngd-20210927-4a1de38c,Seattle,13
4463,2022-08-16,nm-mngd-20210927-9044c591,Atlanta,3
4464,2022-08-16,nm-mngd-20210927-9044c591,Chicago,6
4465,2022-08-16,nm-mngd-20210927-9044c591,Seattle,14
4466,2022-08-16,nm-mngd-20220505-23cccfed,Atlanta,1
4467,2022-08-16,nm-mngd-20220505-23cccfed,Chicago,8
4468,2022-08-16,nm-mngd-20220505-23cccfed,Seattle,9
4469,2022-08-16,nm-mngd-20220505-7db0ce31,Atlanta,10
4470,2022-08-16,nm-mngd-20220505-7db0ce31,Chicago,15
4471,2022-08-16,nm-mngd-20220505-7db0ce31,Seattle,16
4472,2022-08-16,nm-mngd-20220506-98c85a91,Atlanta,2
4473,2022-08-16,nm-mngd-20220506-98c85a91,Chicago,5
4474,2022-08-16,nm-mngd-20220506-98c85a91,Seattle,16
4475,2022-08-17,nm-mngd-20210518-f2242dfd,Atlanta,2
4476,2022-08-17,nm-mngd-20210518-f2242dfd,Chicago,4
4477,2022-08-17,nm-mngd-20210518-f2242dfd,Seattle,1
4478,2022-08-17,nm-mngd-20210924-77f105f0,Atlanta,57
4479,2022-08-17,nm-mngd-20210924-77f105f0,Chicago,53
4480,2022-08-17,nm-mngd-20210924-77f105f0,Seattle,53
4481,2022-08-17,nm-mngd-20210927-1aaa32b5,Atlanta,2
4482,2022-08-17,nm-mngd-20210927-1aaa32b5,Chicago,7
4483,2022-08-17,nm-mngd-20210927-1aaa32b5,Seattle,4
4484,2022-08-17,nm-mngd-20210927-4a1de38c,Atlanta,1
4485,2022-08-17,nm-mngd-20210927-4a1de38c,Chicago,1
4486,2022-08-17,nm-mngd-20210927-4a1de38c,Seattle,1
4487,2022-08-17,nm-mngd-20210927-9044c591,Atlanta,2
4488,2022-08-17,nm-mngd-20210927-9044c591,Chicago,1
4489,2022-08-17,nm-mngd-20210927-9044c591,Seattle,2
4490,2022-08-17,nm-mngd-20220505-23cccfed,Atlanta,1
4491,2022-08-17,nm-mngd-20220505-23cccfed,Chicago,5
4492,2022-08-17,nm-mngd-20220505-23cccfed,Seattle,1
4493,2022-08-17,nm-mngd-20220505-7db0ce31,Atlanta,42
4494,2022-08-17,nm-mngd-20220505-7db0ce31,Chicago,44
4495,2022-08-17,nm-mngd-20220505-7db0ce31,Seattle,43
4496,2022-08-17,nm-mngd-20220506-98c85a91,Atlanta,3
4497,2022-08-17,nm-mngd-20220506-98c85a91,Chicago,3
4498,2022-08-17,nm-mngd-20220506-98c85a91,Seattle,2
4499,2022-08-18,nm-mngd-20210518-f2242dfd,Atlanta,1
4500,2022-08-18,nm-mngd-20210518-f2242dfd,Chicago,3
4501,2022-08-18,nm-mngd-20210518-f2242dfd,Seattle,1
4502,2022-08-18,nm-mngd-20210924-77f105f0,Atlanta,50
4503,2022-08-18,nm-mngd-20210924-77f105f0,Chicago,54
4504,2022-08-18,nm-mngd-20210924-77f105f0,Seattle,56
4505,2022-08-18,nm-mngd-20210927-1aaa32b5,Atlanta,7
4506,2022-08-18,nm-mngd-20210927-1aaa32b5,Chicago,7
4507,2022-08-18,nm-mngd-20210927-1aaa32b5,Seattle,9
4508,2022-08-18,nm-mngd-20210927-4a1de38c,Atlanta,1
4509,2022-08-18,nm-mngd-20210927-4a1de38c,Chicago,1
4510,2022-08-18,nm-mngd-20210927-4a1de38c,Seattle,1
4511,2022-08-18,nm-mngd-20210927-9044c591,Atlanta,1
4512,2022-08-18,nm-mngd-20210927-9044c591,Chicago,8
4513,2022-08-18,nm-mngd-20210927-9044c591,Seattle,1
4514,2022-08-18,nm-mngd-20220505-23cccfed,Atlanta,1
4515,2022-08-18,nm-mngd-20220505-23cccfed,Chicago,6
4516,2022-08-18,nm-mngd-20220505-23cccfed,Seattle,1
4517,2022-08-18,nm-mngd-20220505-7db0ce31,Atlanta,13
4518,2022-08-18,nm-mngd-20220505-7db0ce31,Chicago,5
4519,2022-08-18,nm-mngd-20220505-7db0ce31,Seattle,7
4520,2022-08-18,nm-mngd-20220506-98c85a91,Atlanta,1
4521,2022-08-18,nm-mngd-20220506-98c85a91,Chicago,8
4522,2022-08-18,nm-mngd-20220506-98c85a91,Seattle,1
4523,2022-08-19,nm-mngd-20210518-f2242dfd,Atlanta,1
4524,2022-08-19,nm-mngd-20210518-f2242dfd,Chicago,3
4525,2022-08-19,nm-mngd-20210518-f2242dfd,Seattle,23
4526,2022-08-19,nm-mngd-20210924-77f105f0,Atlanta,52
4527,2022-08-19,nm-mngd-20210924-77f105f0,Chicago,56
4528,2022-08-19,nm-mngd-20210924-77f105f0,Seattle,51
4529,2022-08-19,nm-mngd-20210927-1aaa32b5,Atlanta,6
4530,2022-08-19,nm-mngd-20210927-1aaa32b5,Chicago,4
4531,2022-08-19,nm-mngd-20210927-1aaa32b5,Seattle,5
4532,2022-08-19,nm-mngd-20210927-4a1de38c,Atlanta,1
4533,2022-08-19,nm-mngd-20210927-4a1de38c,Chicago,5
4534,2022-08-19,nm-mngd-20210927-4a1de38c,Seattle,23
4535,2022-08-19,nm-mngd-20210927-9044c591,Atlanta,1
4536,2022-08-19,nm-mngd-20210927-9044c591,Chicago,5
4537,2022-08-19,nm-mngd-20210927-9044c591,Seattle,26
4538,2022-08-19,nm-mngd-20220505-23cccfed,Atlanta,3
4539,2022-08-19,nm-mngd-20220505-23cccfed,Chicago,3
4540,2022-08-19,nm-mngd-20220505-23cccfed,Seattle,29
4541,2022-08-19,nm-mngd-20220505-7db0ce31,Atlanta,1
4542,2022-08-19,nm-mngd-20220505-7db0ce31,Chicago,3
4543,2022-08-19,nm-mngd-20220505-7db0ce31,Seattle,1
4544,2022-08-19,nm-mngd-20220506-98c85a91,Atlanta,1
4545,2022-08-19,nm-mngd-20220506-98c85a91,Chicago,11
4546,2022-08-19,nm-mngd-20220506-98c85a91,Seattle,23
4547,2022-08-20,nm-mngd-20210518-f2242dfd,Atlanta,1
4548,2022-08-20,nm-mngd-20210518-f2242dfd,Chicago,2
4549,2022-08-20,nm-mngd-20210518-f2242dfd,Seattle,1
4550,2022-08-20,nm-mngd-20210924-77f105f0,Atlanta,50
4551,2022-08-20,nm-mngd-20210924-77f105f0,Chicago,49
4552,2022-08-20,nm-mngd-20210924-77f105f0,Seattle,46
4553,2022-08-20,nm-mngd-20210927-1aaa32b5,Atlanta,7
4554,2022-08-20,nm-mngd-20210927-1aaa32b5,Chicago,5
4555,2022-08-20,nm-mngd-20210927-1aaa32b5,Seattle,7
4556,2022-08-20,nm-mngd-20210927-4a1de38c,Atlanta,1
4557,2022-08-20,nm-mngd-20210927-4a1de38c,Chicago,1
4558,2022-08-20,nm-mngd-20210927-4a1de38c,Seattle,1
4559,2022-08-20,nm-mngd-20210927-9044c591,Atlanta,1
4560,2022-08-20,nm-mngd-20210927-9044c591,Chicago,3
4561,2022-08-20,nm-mngd-20210927-9044c591,Seattle,1
4562,2022-08-20,nm-mngd-20220505-23cccfed,Atlanta,1
4563,2022-08-20,nm-mngd-20220505-23cccfed,Chicago,3
4564,2022-08-20,nm-mngd-20220505-23cccfed,Seattle,1
4565,2022-08-20,nm-mngd-20220506-98c85a91,Atlanta,1
4566,2022-08-20,nm-mngd-20220506-98c85a91,Chicago,7
4567,2022-08-20,nm-mngd-20220506-98c85a91,Seattle,1
4568,2022-08-21,nm-mngd-20210518-f2242dfd,Atlanta,1
4569,2022-08-21,nm-mngd-20210518-f2242dfd,Chicago,6
4570,2022-08-21,nm-mngd-20210518-f2242dfd,Seattle,1
4571,2022-08-21,nm-mngd-20210924-77f105f0,Atlanta,54
4572,2022-08-21,nm-mngd-20210924-77f105f0,Chicago,52
4573,2022-08-21,nm-mngd-20210924-77f105f0,Seattle,53
4574,2022-08-21,nm-mngd-20210927-1aaa32b5,Atlanta,4
4575,2022-08-21,nm-mngd-20210927-1aaa32b5,Chicago,3
4576,2022-08-21,nm-mngd-20210927-1aaa32b5,Seattle,2
4577,2022-08-21,nm-mngd-20210927-4a1de38c,Atlanta,1
4578,2022-08-21,nm-mngd-20210927-4a1de38c,Chicago,1
4579,2022-08-21,nm-mngd-20210927-4a1de38c,Seattle,1
4580,2022-08-21,nm-mngd-20210927-9044c591,Atlanta,1
4581,2022-08-21,nm-mngd-20210927-9044c591,Chicago,2
4582,2022-08-21,nm-mngd-20210927-9044c591,Seattle,1
4583,2022-08-21,nm-mngd-20220505-23cccfed,Atlanta,1
4584,2022-08-21,nm-mngd-20220505-23cccfed,Chicago,5
4585,2022-08-21,nm-mngd-20220505-23cccfed,Seattle,1
4586,2022-08-21,nm-mngd-20220506-98c85a91,Atlanta,1
4587,2022-08-21,nm-mngd-20220506-98c85a91,Chicago,8
4588,2022-08-21,nm-mngd-20220506-98c85a91,Seattle,3
4589,2022-08-22,nm-mngd-20210518-f2242dfd,Atlanta,1
4590,2022-08-22,nm-mngd-20210518-f2242dfd,Chicago,5
4591,2022-08-22,nm-mngd-20210518-f2242dfd,Seattle,1
4592,2022-08-22,nm-mngd-20210924-77f105f0,Atlanta,52
4593,2022-08-22,nm-mngd-20210924-77f105f0,Chicago,54
4594,2022-08-22,nm-mngd-20210924-77f105f0,Seattle,46
4595,2022-08-22,nm-mngd-20210927-1aaa32b5,Atlanta,6
4596,2022-08-22,nm-mngd-20210927-1aaa32b5,Chicago,5
4597,2022-08-22,nm-mngd-20210927-1aaa32b5,Seattle,3
4598,2022-08-22,nm-mngd-20210927-4a1de38c,Atlanta,1
4599,2022-08-22,nm-mngd-20210927-4a1de38c,Chicago,7
4600,2022-08-22,nm-mngd-20210927-4a1de38c,Seattle,1
4601,2022-08-22,nm-mngd-20210927-9044c591,Atlanta,1
4602,2022-08-22,nm-mngd-20210927-9044c591,Chicago,1
4603,2022-08-22,nm-mngd-20210927-9044c591,Seattle,1
4604,2022-08-22,nm-mngd-20220505-23cccfed,Atlanta,1
4605,2022-08-22,nm-mngd-20220505-23cccfed,Chicago,3
4606,2022-08-22,nm-mngd-20220505-23cccfed,Seattle,1
4607,2022-08-22,nm-mngd-20220505-7db0ce31,Atlanta,1
4608,2022-08-22,nm-mngd-20220505-7db0ce31,Chicago,1
4609,2022-08-22,nm-mngd-20220505-7db0ce31,Seattle,1
4610,2022-08-22,nm-mngd-20220506-98c85a91,Atlanta,2
4611,2022-08-22,nm-mngd-20220506-98c85a91,Chicago,1
4612,2022-08-22,nm-mngd-20220506-98c85a91,Seattle,3
4613,2022-08-23,nm-mngd-20210518-f2242dfd,Atlanta,2
4614,2022-08-23,nm-mngd-20210518-f2242dfd,Chicago,7
4615,2022-08-23,nm-mngd-20210518-f2242dfd,Seattle,1
4616,2022-08-23,nm-mngd-20210924-77f105f0,Atlanta,55
4617,2022-08-23,nm-mngd-20210924-77f105f0,Chicago,53
4618,2022-08-23,nm-mngd-20210924-77f105f0,Seattle,54
4619,2022-08-23,nm-mngd-20210927-1aaa32b5,Atlanta,6
4620,2022-08-23,nm-mngd-20210927-1aaa32b5,Chicago,6
4621,2022-08-23,nm-mngd-20210927-1aaa32b5,Seattle,4
4622,2022-08-23,nm-mngd-20210927-4a1de38c,Atlanta,1
4623,2022-08-23,nm-mngd-20210927-4a1de38c,Chicago,3
4624,2022-08-23,nm-mngd-20210927-4a1de38c,Seattle,1
4625,2022-08-23,nm-mngd-20210927-9044c591,Atlanta,3
4626,2022-08-23,nm-mngd-20210927-9044c591,Chicago,3
4627,2022-08-23,nm-mngd-20210927-9044c591,Seattle,4
4628,2022-08-23,nm-mngd-20220505-23cccfed,Atlanta,1
4629,2022-08-23,nm-mngd-20220505-23cccfed,Chicago,1
4630,2022-08-23,nm-mngd-20220505-23cccfed,Seattle,1
4631,2022-08-23,nm-mngd-20220505-7db0ce31,Atlanta,1
4632,2022-08-23,nm-mngd-20220505-7db0ce31,Chicago,1
4633,2022-08-23,nm-mngd-20220505-7db0ce31,Seattle,1
4634,2022-08-23,nm-mngd-20220506-98c85a91,Atlanta,4
4635,2022-08-23,nm-mngd-20220506-98c85a91,Chicago,10
4636,2022-08-23,nm-mngd-20220506-98c85a91,Seattle,2
4637,2022-08-24,nm-mngd-20210518-f2242dfd,Atlanta,1
4638,2022-08-24,nm-mngd-20210518-f2242dfd,Chicago,7
4639,2022-08-24,nm-mngd-20210518-f2242dfd,Seattle,1
4640,2022-08-24,nm-mngd-20210924-77f105f0,Atlanta,56
4641,2022-08-24,nm-mngd-20210924-77f105f0,Chicago,56
4642,2022-08-24,nm-mngd-20210924-77f105f0,Seattle,55
4643,2022-08-24,nm-mngd-20210927-1aaa32b5,Atlanta,5
4644,2022-08-24,nm-mngd-20210927-1aaa32b5,Chicago,5
4645,2022-08-24,nm-mngd-20210927-1aaa32b5,Seattle,4
4646,2022-08-24,nm-mngd-20210927-4a1de38c,Atlanta,1
4647,2022-08-24,nm-mngd-20210927-4a1de38c,Chicago,8
4648,2022-08-24,nm-mngd-20210927-4a1de38c,Seattle,1
4649,2022-08-24,nm-mngd-20210927-9044c591,Atlanta,9
4650,2022-08-24,nm-mngd-20210927-9044c591,Chicago,12
4651,2022-08-24,nm-mngd-20210927-9044c591,Seattle,7
4652,2022-08-24,nm-mngd-20220505-23cccfed,Atlanta,1
4653,2022-08-24,nm-mngd-20220505-23cccfed,Chicago,11
4654,2022-08-24,nm-mngd-20220505-23cccfed,Seattle,1
4655,2022-08-24,nm-mngd-20220505-7db0ce31,Atlanta,1
4656,2022-08-24,nm-mngd-20220505-7db0ce31,Chicago,1
4657,2022-08-24,nm-mngd-20220505-7db0ce31,Seattle,1
4658,2022-08-24,nm-mngd-20220506-98c85a91,Atlanta,2
4659,2022-08-24,nm-mngd-20220506-98c85a91,Chicago,10
4660,2022-08-24,nm-mngd-20220506-98c85a91,Seattle,2
4661,2022-08-25,nm-mngd-20210518-f2242dfd,Atlanta,1
4662,2022-08-25,nm-mngd-20210518-f2242dfd,Chicago,5
4663,2022-08-25,nm-mngd-20210518-f2242dfd,Seattle,1
4664,2022-08-25,nm-mngd-20210924-77f105f0,Atlanta,53
4665,2022-08-25,nm-mngd-20210924-77f105f0,Chicago,56
4666,2022-08-25,nm-mngd-20210924-77f105f0,Seattle,55
4667,2022-08-25,nm-mngd-20210927-1aaa32b5,Atlanta,4
4668,2022-08-25,nm-mngd-20210927-1aaa32b5,Chicago,8
4669,2022-08-25,nm-mngd-20210927-1aaa32b5,Seattle,10
4670,2022-08-25,nm-mngd-20210927-4a1de38c,Atlanta,1
4671,2022-08-25,nm-mngd-20210927-4a1de38c,Chicago,5
4672,2022-08-25,nm-mngd-20210927-4a1de38c,Seattle,1
4673,2022-08-25,nm-mngd-20210927-9044c591,Atlanta,2
4674,2022-08-25,nm-mngd-20210927-9044c591,Chicago,10
4675,2022-08-25,nm-mngd-20210927-9044c591,Seattle,2
4676,2022-08-25,nm-mngd-20220505-23cccfed,Atlanta,1
4677,2022-08-25,nm-mngd-20220505-23cccfed,Chicago,1
4678,2022-08-25,nm-mngd-20220505-23cccfed,Seattle,1
4679,2022-08-25,nm-mngd-20220505-7db0ce31,Atlanta,1
4680,2022-08-25,nm-mngd-20220505-7db0ce31,Chicago,3
4681,2022-08-25,nm-mngd-20220505-7db0ce31,Seattle,1
4682,2022-08-25,nm-mngd-20220506-98c85a91,Atlanta,2
4683,2022-08-25,nm-mngd-20220506-98c85a91,Chicago,6
4684,2022-08-25,nm-mngd-20220506-98c85a91,Seattle,2
4685,2022-08-26,nm-mngd-20210518-f2242dfd,Atlanta,1
4686,2022-08-26,nm-mngd-20210518-f2242dfd,Chicago,5
4687,2022-08-26,nm-mngd-20210518-f2242dfd,Seattle,1
4688,2022-08-26,nm-mngd-20210924-77f105f0,Atlanta,54
4689,2022-08-26,nm-mngd-20210924-77f105f0,Chicago,55
4690,2022-08-26,nm-mngd-20210924-77f105f0,Seattle,53
4691,2022-08-26,nm-mngd-20210927-1aaa32b5,Atlanta,6
4692,2022-08-26,nm-mngd-20210927-1aaa32b5,Chicago,8
4693,2022-08-26,nm-mngd-20210927-1aaa32b5,Seattle,1
4694,2022-08-26,nm-mngd-20210927-4a1de38c,Atlanta,1
4695,2022-08-26,nm-mngd-20210927-4a1de38c,Chicago,3
4696,2022-08-26,nm-mngd-20210927-4a1de38c,Seattle,1
4697,2022-08-26,nm-mngd-20210927-9044c591,Atlanta,1
4698,2022-08-26,nm-mngd-20210927-9044c591,Chicago,6
4699,2022-08-26,nm-mngd-20210927-9044c591,Seattle,1
4700,2022-08-26,nm-mngd-20220505-23cccfed,Atlanta,1
4701,2022-08-26,nm-mngd-20220505-23cccfed,Chicago,1
4702,2022-08-26,nm-mngd-20220505-23cccfed,Seattle,1
4703,2022-08-26,nm-mngd-20220505-7db0ce31,Atlanta,1
4704,2022-08-26,nm-mngd-20220505-7db0ce31,Chicago,1
4705,2022-08-26,nm-mngd-20220505-7db0ce31,Seattle,1
4706,2022-08-26,nm-mngd-20220506-98c85a91,Atlanta,1
4707,2022-08-26,nm-mngd-20220506-98c85a91,Chicago,1
4708,2022-08-26,nm-mngd-20220506-98c85a91,Seattle,1
4709,2022-08-27,nm-mngd-20210518-f2242dfd,Atlanta,1
4710,2022-08-27,nm-mngd-20210518-f2242dfd,Chicago,5
4711,2022-08-27,nm-mngd-20210518-f2242dfd,Seattle,1
4712,2022-08-27,nm-mngd-20210924-77f105f0,Atlanta,55
4713,2022-08-27,nm-mngd-20210924-77f105f0,Chicago,52
4714,2022-08-27,nm-mngd-20210924-77f105f0,Seattle,57
4715,2022-08-27,nm-mngd-20210927-1aaa32b5,Atlanta,6
4716,2022-08-27,nm-mngd-20210927-1aaa32b5,Chicago,8
4717,2022-08-27,nm-mngd-20210927-1aaa32b5,Seattle,3
4718,2022-08-27,nm-mngd-20210927-4a1de38c,Atlanta,1
4719,2022-08-27,nm-mngd-20210927-4a1de38c,Chicago,3
4720,2022-08-27,nm-mngd-20210927-4a1de38c,Seattle,1
4721,2022-08-27,nm-mngd-20210927-9044c591,Atlanta,1
4722,2022-08-27,nm-mngd-20210927-9044c591,Chicago,9
4723,2022-08-27,nm-mngd-20210927-9044c591,Seattle,2
4724,2022-08-27,nm-mngd-20220505-23cccfed,Atlanta,1
4725,2022-08-27,nm-mngd-20220505-23cccfed,Chicago,6
4726,2022-08-27,nm-mngd-20220505-23cccfed,Seattle,1
4727,2022-08-27,nm-mngd-20220505-7db0ce31,Atlanta,1
4728,2022-08-27,nm-mngd-20220505-7db0ce31,Chicago,1
4729,2022-08-27,nm-mngd-20220505-7db0ce31,Seattle,1
4730,2022-08-27,nm-mngd-20220506-98c85a91,Atlanta,2
4731,2022-08-27,nm-mngd-20220506-98c85a91,Chicago,8
4732,2022-08-27,nm-mngd-20220506-98c85a91,Seattle,2
4733,2022-08-28,nm-mngd-20210518-f2242dfd,Atlanta,2
4734,2022-08-28,nm-mngd-20210518-f2242dfd,Chicago,7
4735,2022-08-28,nm-mngd-20210518-f2242dfd,Seattle,2
4736,2022-08-28,nm-mngd-20210924-77f105f0,Atlanta,47
4737,2022-08-28,nm-mngd-20210924-77f105f0,Chicago,43
4738,2022-08-28,nm-mngd-20210924-77f105f0,Seattle,49
4739,2022-08-28,nm-mngd-20210927-1aaa32b5,Atlanta,5
4740,2022-08-28,nm-mngd-20210927-1aaa32b5,Chicago,6
4741,2022-08-28,nm-mngd-20210927-1aaa32b5,Seattle,4
4742,2022-08-28,nm-mngd-20210927-4a1de38c,Atlanta,1
4743,2022-08-28,nm-mngd-20210927-4a1de38c,Chicago,4
4744,2022-08-28,nm-mngd-20210927-4a1de38c,Seattle,1
4745,2022-08-28,nm-mngd-20210927-9044c591,Atlanta,2
4746,2022-08-28,nm-mngd-20210927-9044c591,Chicago,5
4747,2022-08-28,nm-mngd-20210927-9044c591,Seattle,2
4748,2022-08-28,nm-mngd-20220505-23cccfed,Atlanta,1
4749,2022-08-28,nm-mngd-20220505-23cccfed,Chicago,1
4750,2022-08-28,nm-mngd-20220505-23cccfed,Seattle,1
4751,2022-08-28,nm-mngd-20220505-7db0ce31,Atlanta,1
4752,2022-08-28,nm-mngd-20220505-7db0ce31,Chicago,1
4753,2022-08-28,nm-mngd-20220505-7db0ce31,Seattle,1
4754,2022-08-28,nm-mngd-20220506-98c85a91,Atlanta,4
4755,2022-08-28,nm-mngd-20220506-98c85a91,Chicago,1
4756,2022-08-28,nm-mngd-20220506-98c85a91,Seattle,1
4757,2022-08-29,nm-mngd-20210518-f2242dfd,Atlanta,1
4758,2022-08-29,nm-mngd-20210518-f2242dfd,Chicago,3
4759,2022-08-29,nm-mngd-20210518-f2242dfd,Seattle,2
4760,2022-08-29,nm-mngd-20210924-77f105f0,Atlanta,55
4761,2022-08-29,nm-mngd-20210924-77f105f0,Chicago,57
4762,2022-08-29,nm-mngd-20210924-77f105f0,Seattle,54
4763,2022-08-29,nm-mngd-20210927-1aaa32b5,Atlanta,7
4764,2022-08-29,nm-mngd-20210927-1aaa32b5,Chicago,7
4765,2022-08-29,nm-mngd-20210927-1aaa32b5,Seattle,4
4766,2022-08-29,nm-mngd-20210927-4a1de38c,Atlanta,1
4767,2022-08-29,nm-mngd-20210927-4a1de38c,Chicago,5
4768,2022-08-29,nm-mngd-20210927-4a1de38c,Seattle,1
4769,2022-08-29,nm-mngd-20210927-9044c591,Atlanta,4
4770,2022-08-29,nm-mngd-20210927-9044c591,Chicago,12
4771,2022-08-29,nm-mngd-20210927-9044c591,Seattle,4
4772,2022-08-29,nm-mngd-20220505-23cccfed,Atlanta,1
4773,2022-08-29,nm-mngd-20220505-23cccfed,Chicago,7
4774,2022-08-29,nm-mngd-20220505-23cccfed,Seattle,1
4775,2022-08-29,nm-mngd-20220505-7db0ce31,Atlanta,1
4776,2022-08-29,nm-mngd-20220505-7db0ce31,Chicago,1
4777,2022-08-29,nm-mngd-20220505-7db0ce31,Seattle,1
4778,2022-08-29,nm-mngd-20220506-98c85a91,Atlanta,2
4779,2022-08-29,nm-mngd-20220506-98c85a91,Chicago,10
4780,2022-08-29,nm-mngd-20220506-98c85a91,Seattle,3
4781,2022-08-30,nm-mngd-20210518-f2242dfd,Atlanta,1
4782,2022-08-30,nm-mngd-20210518-f2242dfd,Chicago,7
4783,2022-08-30,nm-mngd-20210518-f2242dfd,Seattle,1
4784,2022-08-30,nm-mngd-20210924-77f105f0,Atlanta,57
4785,2022-08-30,nm-mngd-20210924-77f105f0,Chicago,58
4786,2022-08-30,nm-mngd-20210924-77f105f0,Seattle,56
4787,2022-08-30,nm-mngd-20210927-1aaa32b5,Atlanta,3
4788,2022-08-30,nm-mngd-20210927-1aaa32b5,Chicago,8
4789,2022-08-30,nm-mngd-20210927-1aaa32b5,Seattle,5
4790,2022-08-30,nm-mngd-20210927-4a1de38c,Atlanta,1
4791,2022-08-30,nm-mngd-20210927-4a1de38c,Chicago,12
4792,2022-08-30,nm-mngd-20210927-4a1de38c,Seattle,1
4793,2022-08-30,nm-mngd-20210927-9044c591,Atlanta,5
4794,2022-08-30,nm-mngd-20210927-9044c591,Chicago,17
4795,2022-08-30,nm-mngd-20210927-9044c591,Seattle,9
4796,2022-08-30,nm-mngd-20220505-23cccfed,Atlanta,1
4797,2022-08-30,nm-mngd-20220505-23cccfed,Chicago,4
4798,2022-08-30,nm-mngd-20220505-23cccfed,Seattle,1
4799,2022-08-30,nm-mngd-20220505-7db0ce31,Atlanta,1
4800,2022-08-30,nm-mngd-20220505-7db0ce31,Chicago,2
4801,2022-08-30,nm-mngd-20220505-7db0ce31,Seattle,1
4802,2022-08-30,nm-mngd-20220506-98c85a91,Atlanta,2
4803,2022-08-30,nm-mngd-20220506-98c85a91,Chicago,5
