time,speedtest_ookla_download,speedtest_ookla_upload,speedtest_ndt7_download,speedtest_ookla_latency,speedtest_ndt7_downloadretrans,speedtest_ookla_jitter,speedtest_ookla_pktloss2,iperf_udp_download,speedtest_ndt7_minrtt,google_rtt_max_ms_under_ul,google_rtt_max_ms_under_dl,google_rtt_max_ms,dns_query_avg_ms,dns_query_max_ms,install
2021-08-20 03:26:20.637594+00:00,,,,,,,,,,,,8.301,31.571428571428573,139.0,Hyde Park
2021-08-20 03:31:17.924612+00:00,,,,,,,,,,,,8.72,19.857142857142858,51.0,Hyde Park
2021-08-20 03:36:18.077039+00:00,,,,,,,,,,,,12.394,21.0,119.0,Hyde Park
2021-08-20 03:41:21.948959+00:00,,,,,,,,,,,,11.878,21.285714285714285,119.0,Hyde Park
2021-08-20 03:46:24.861697+00:00,,,,,,,,,,,,10.459,22.571428571428573,67.0,Hyde Park
2021-08-20 03:51:22.974170+00:00,,,,,,,,,,,,8.243,18.142857142857142,43.0,Hyde Park
2021-08-20 03:56:21.592616+00:00,,,,,,,,,,,,15.007,22.857142857142858,123.0,Hyde Park
2021-08-20 04:01:19.916137+00:00,,,,,,,,,,,,8.104,21.285714285714285,55.0,Hyde Park
2021-08-20 04:06:26.033874+00:00,,,,,,,,,,,,8.454,35.57142857142857,63.0,Hyde Park
2021-08-20 04:07:04.891928+00:00,941.792752,42.285616,927.6135814917883,7.577,0.00012473687819426443,1.706,0.0,,4.459,22.204,14.323,9.665,,,Hyde Park
2021-08-20 04:11:29.263833+00:00,,,,,,,,,,,,8.267,21.428571428571427,119.0,Hyde Park
2021-08-20 04:16:20.033572+00:00,,,,,,,,,,,,8.394,21.142857142857142,55.0,Hyde Park
2021-08-20 04:21:23.655731+00:00,,,,,,,,,,,,13.875,20.428571428571427,47.0,Hyde Park
2021-08-20 04:26:20.615585+00:00,,,,,,,,,,,,13.426,23.142857142857142,135.0,Hyde Park
2021-08-20 04:31:17.153038+00:00,,,,,,,,,,,,13.11,18.285714285714285,47.0,Hyde Park
2021-08-20 04:36:25.871357+00:00,,,,,,,,956.0120463305959,,,,12.098,,,Hyde Park
2021-08-20 04:36:29.199116+00:00,,,,,,,,,,,,11.773,34.857142857142854,95.0,Hyde Park
2021-08-20 04:41:21.765622+00:00,,,,,,,,,,,,10.552,25.0,119.0,Hyde Park
2021-08-20 04:46:21.692549+00:00,,,,,,,,,,,,12.051,18.857142857142858,59.0,Hyde Park
2021-08-20 04:51:19.818814+00:00,,,,,,,,,,,,9.126,20.0,47.0,Hyde Park
2021-08-20 04:56:34.030286+00:00,,,,,,,,,,,,9.192,23.571428571428573,135.0,Hyde Park
2021-08-20 05:01:20.840427+00:00,,,,,,,,,,,,8.772,18.714285714285715,47.0,Hyde Park
2021-08-20 05:06:18.280568+00:00,,,,,,,,,,,,9.416,19.428571428571427,51.0,Hyde Park
2021-08-20 05:11:22.446882+00:00,,,,,,,,,,,,11.101,19.285714285714285,47.0,Hyde Park
2021-08-20 05:16:28.050478+00:00,,,,,,,,,,,,11.261,23.428571428571427,119.0,Hyde Park
2021-08-20 05:21:36.200239+00:00,,,,,,,,,,,,8.116,20.714285714285715,59.0,Hyde Park
2021-08-20 05:26:29.664458+00:00,,,,,,,,,,,,12.87,21.142857142857142,55.0,Hyde Park
2021-08-20 05:31:21.502915+00:00,,,,,,,,,,,,12.631,19.142857142857142,63.0,Hyde Park
2021-08-20 05:36:22.080339+00:00,,,,,,,,,,,,8.072,23.142857142857142,139.0,Hyde Park
2021-08-20 05:41:22.605988+00:00,,,,,,,,,,,,8.505,20.571428571428573,63.0,Hyde Park
2021-08-20 05:46:20.498829+00:00,,,,,,,,,,,,10.224,20.428571428571427,47.0,Hyde Park
2021-08-20 05:51:20.353237+00:00,,,,,,,,,,,,8.4,20.0,51.0,Hyde Park
2021-08-20 05:56:21.492098+00:00,,,,,,,,,,,,8.048,21.142857142857142,71.0,Hyde Park
2021-08-20 06:01:22.155954+00:00,,,,,,,,,,,,9.276,22.714285714285715,131.0,Hyde Park
2021-08-20 06:06:32.327787+00:00,,,,,,,,,,,,8.452,33.857142857142854,71.0,Hyde Park
2021-08-20 06:07:08.704879+00:00,929.737784,42.175048,891.6872211409873,7.3,0.10365753550001769,1.782,,,3.653,41.832,15.145,12.518,,,Hyde Park
2021-08-20 06:11:23.878386+00:00,,,,,,,,,,,,8.197,21.285714285714285,47.0,Hyde Park
2021-08-20 06:16:21.036873+00:00,,,,,,,,,,,,8.641,19.142857142857142,51.0,Hyde Park
2021-08-20 06:21:20.008965+00:00,,,,,,,,,,,,8.05,21.0,55.0,Hyde Park
2021-08-20 06:26:22.505203+00:00,,,,,,,,,,,,9.266,20.428571428571427,75.0,Hyde Park
2021-08-20 06:31:19.083057+00:00,,,,,,,,,,,,9.034,19.285714285714285,43.0,Hyde Park
2021-08-20 06:36:21.042476+00:00,,,,,,,,,,,,8.523,17.857142857142858,51.0,Hyde Park
2021-08-20 06:41:25.806461+00:00,,,,,,,,,,,,10.956,22.714285714285715,123.0,Hyde Park
2021-08-20 06:46:35.052157+00:00,,,,,,,,,,,,12.812,22.714285714285715,127.0,Hyde Park
2021-08-20 06:51:20.514070+00:00,,,,,,,,,,,,9.485,19.857142857142858,51.0,Hyde Park
2021-08-20 06:56:26.686674+00:00,,,,,,,,,,,,10.229,16.857142857142858,47.0,Hyde Park
2021-08-20 07:01:21.715250+00:00,,,,,,,,,,,,8.748,18.571428571428573,43.0,Hyde Park
2021-08-20 07:06:18.876246+00:00,,,,,,,,,,,,10.15,19.857142857142858,47.0,Hyde Park
2021-08-20 07:11:20.779390+00:00,,,,,,,,,,,,9.194,21.0,63.0,Hyde Park
2021-08-20 07:16:21.124568+00:00,,,,,,,,,,,,12.221,25.0,115.0,Hyde Park
2021-08-20 07:21:21.485945+00:00,,,,,,,,,,,,8.256,22.142857142857142,119.0,Hyde Park
2021-08-20 07:26:24.872449+00:00,,,,,,,,,,,,14.534,21.142857142857142,71.0,Hyde Park
2021-08-20 07:31:27.133840+00:00,,,,,,,,,,,,12.378,17.0,43.0,Hyde Park
2021-08-20 07:36:20.916846+00:00,,,,,,,,,,,,9.546,20.857142857142858,67.0,Hyde Park
2021-08-20 07:41:23.155358+00:00,,,,,,,,,,,,8.132,19.0,51.0,Hyde Park
2021-08-20 07:46:52.803397+00:00,,,,,,,,,,,,8.751,21.571428571428573,119.0,Hyde Park
2021-08-20 07:51:21.110403+00:00,,,,,,,,,,,,11.374,20.428571428571427,59.0,Hyde Park
2021-08-20 07:56:21.921963+00:00,,,,,,,,,,,,8.781,20.142857142857142,55.0,Hyde Park
2021-08-20 08:01:19.927518+00:00,,,,,,,,,,,,9.264,19.857142857142858,63.0,Hyde Park
2021-08-20 08:06:26.254968+00:00,,,,,,,,,,,,8.849,24.857142857142858,63.0,Hyde Park
2021-08-20 08:07:03.862011+00:00,940.873536,42.354328,909.9006879356101,8.197,0.0,2.071,,,4.687,132.497,13.705,11.078,,,Hyde Park
2021-08-20 08:11:20.114410+00:00,,,,,,,,,,,,14.842,24.428571428571427,119.0,Hyde Park
2021-08-20 08:16:20.305152+00:00,,,,,,,,,,,,11.373,20.285714285714285,55.0,Hyde Park
2021-08-20 08:21:29.617531+00:00,,,,,,,,,,,,10.443,18.0,47.0,Hyde Park
2021-08-20 08:26:22.995115+00:00,,,,,,,,,,,,9.832,19.428571428571427,59.0,Hyde Park
2021-08-20 08:31:28.931803+00:00,,,,,,,,,,,,13.796,24.428571428571427,131.0,Hyde Park
2021-08-20 08:36:25.768864+00:00,,,,,,,,955.9590840342294,,,,8.99,,,Hyde Park
2021-08-20 08:36:40.706844+00:00,,,,,,,,,,,,9.58,30.571428571428573,51.0,Hyde Park
2021-08-20 08:41:27.202313+00:00,,,,,,,,,,,,9.127,20.857142857142858,55.0,Hyde Park
2021-08-20 08:46:24.204983+00:00,,,,,,,,,,,,9.877,18.714285714285715,47.0,Hyde Park
2021-08-20 08:51:20.616315+00:00,,,,,,,,,,,,8.433,19.714285714285715,51.0,Hyde Park
2021-08-20 08:56:20.512788+00:00,,,,,,,,,,,,9.076,18.428571428571427,43.0,Hyde Park
2021-08-20 09:01:20.364142+00:00,,,,,,,,,,,,8.935,20.142857142857142,47.0,Hyde Park
2021-08-20 09:06:21.793706+00:00,,,,,,,,,,,,10.167,21.428571428571427,55.0,Hyde Park
2021-08-20 09:11:20.554916+00:00,,,,,,,,,,,,15.774,19.857142857142858,51.0,Hyde Park
2021-08-20 09:16:21.337417+00:00,,,,,,,,,,,,8.713,23.714285714285715,119.0,Hyde Park
2021-08-20 09:21:32.127483+00:00,,,,,,,,,,,,8.69,24.571428571428573,131.0,Hyde Park
2021-08-20 09:26:20.377025+00:00,,,,,,,,,,,,8.473,21.285714285714285,47.0,Hyde Park
2021-08-20 09:31:35.353836+00:00,,,,,,,,,,,,11.897,19.0,59.0,Hyde Park
2021-08-20 09:36:18.883115+00:00,,,,,,,,,,,,9.663,20.285714285714285,47.0,Hyde Park
2021-08-20 09:41:19.877230+00:00,,,,,,,,,,,,12.932,20.857142857142858,55.0,Hyde Park
2021-08-20 09:46:21.897202+00:00,,,,,,,,,,,,9.862,24.0,115.0,Hyde Park
2021-08-20 09:51:20.177956+00:00,,,,,,,,,,,,8.508,20.285714285714285,59.0,Hyde Park
2021-08-20 09:56:26.030141+00:00,,,,,,,,,,,,9.707,20.571428571428573,55.0,Hyde Park
2021-08-20 10:01:24.132747+00:00,,,,,,,,,,,,8.387,19.285714285714285,47.0,Hyde Park
2021-08-20 10:06:22.354472+00:00,,,,,,,,,,,,7.951,36.142857142857146,67.0,Hyde Park
2021-08-20 10:07:08.908963+00:00,941.003,42.229504,845.438386025538,9.271,0.0,1.543,0.0,,3.592,204.271,13.258,8.459,,,Hyde Park
2021-08-20 10:11:24.864108+00:00,,,,,,,,,,,,10.33,22.142857142857142,67.0,Hyde Park
2021-08-20 10:16:28.101758+00:00,,,,,,,,,,,,8.455,19.142857142857142,47.0,Hyde Park
2021-08-20 10:21:25.143537+00:00,,,,,,,,,,,,8.175,18.714285714285715,47.0,Hyde Park
2021-08-20 10:26:18.948586+00:00,,,,,,,,,,,,12.455,20.142857142857142,51.0,Hyde Park
2021-08-20 10:31:26.753198+00:00,,,,,,,,,,,,9.796,19.714285714285715,47.0,Hyde Park
2021-08-20 10:36:20.908078+00:00,,,,,,,,,,,,10.224,20.0,55.0,Hyde Park
2021-08-20 10:41:22.798067+00:00,,,,,,,,,,,,12.504,20.428571428571427,59.0,Hyde Park
2021-08-20 10:46:28.912254+00:00,,,,,,,,,,,,8.641,30.0,319.0,Hyde Park
2021-08-20 10:51:29.070550+00:00,,,,,,,,,,,,8.442,20.428571428571427,55.0,Hyde Park
2021-08-20 10:56:27.206234+00:00,,,,,,,,,,,,8.345,17.857142857142858,51.0,Hyde Park
2021-08-20 11:01:21.799462+00:00,,,,,,,,,,,,9.741,19.142857142857142,51.0,Hyde Park
2021-08-20 11:06:22.232089+00:00,,,,,,,,,,,,9.625,18.714285714285715,47.0,Hyde Park
2021-08-20 11:11:20.623076+00:00,,,,,,,,,,,,7.995,21.0,59.0,Hyde Park
2021-08-20 11:16:19.167271+00:00,,,,,,,,,,,,9.145,18.142857142857142,47.0,Hyde Park
2021-08-20 11:21:21.088086+00:00,,,,,,,,,,,,8.639,19.428571428571427,55.0,Hyde Park
2021-08-20 11:31:19.036265+00:00,,,,,,,,,,,,8.304,19.857142857142858,59.0,Hyde Park
2021-08-20 11:36:34.110601+00:00,,,,,,,,,,,,9.041,18.428571428571427,43.0,Hyde Park
2021-08-20 11:41:27.407591+00:00,,,,,,,,,,,,8.056,19.857142857142858,51.0,Hyde Park
2021-08-20 11:46:24.313209+00:00,,,,,,,,,,,,12.691,28.142857142857142,259.0,Hyde Park
2021-08-20 11:51:25.123902+00:00,,,,,,,,,,,,8.326,17.0,51.0,Hyde Park
2021-08-20 11:56:25.679599+00:00,,,,,,,,,,,,10.527,18.142857142857142,47.0,Hyde Park
2021-08-20 12:01:22.737969+00:00,,,,,,,,,,,,8.931,19.428571428571427,47.0,Hyde Park
2021-08-20 12:06:23.987728+00:00,,,,,,,,,,,,8.324,32.714285714285715,119.0,Hyde Park
2021-08-20 12:07:02.319630+00:00,940.869616,42.552184,932.051015690795,8.665,0.0,3.21,0.0,,4.893,79.067,13.563,8.291,,,Hyde Park
2021-08-20 12:11:22.265924+00:00,,,,,,,,,,,,12.474,20.428571428571427,51.0,Hyde Park
2021-08-20 12:16:21.016551+00:00,,,,,,,,,,,,8.517,18.285714285714285,47.0,Hyde Park
2021-08-20 12:21:22.950305+00:00,,,,,,,,,,,,8.179,18.857142857142858,51.0,Hyde Park
2021-08-20 12:26:17.332221+00:00,,,,,,,,,,,,13.919,18.571428571428573,47.0,Hyde Park
2021-08-20 12:31:23.294726+00:00,,,,,,,,,,,,8.937,18.857142857142858,55.0,Hyde Park
2021-08-20 12:36:26.076750+00:00,,,,,,,,956.2501446166923,,,,9.022,,,Hyde Park
2021-08-20 12:36:30.084692+00:00,,,,,,,,,,,,10.427,30.714285714285715,55.0,Hyde Park
2021-08-20 12:41:28.077797+00:00,,,,,,,,,,,,12.816,16.571428571428573,55.0,Hyde Park
2021-08-20 12:46:29.337159+00:00,,,,,,,,,,,,8.42,18.857142857142858,59.0,Hyde Park
2021-08-20 12:51:22.054265+00:00,,,,,,,,,,,,11.044,18.857142857142858,51.0,Hyde Park
2021-08-20 12:56:23.755490+00:00,,,,,,,,,,,,8.782,18.142857142857142,47.0,Hyde Park
2021-08-20 13:01:22.697622+00:00,,,,,,,,,,,,8.278,16.714285714285715,39.0,Hyde Park
2021-08-20 13:06:26.279415+00:00,,,,,,,,,,,,8.254,20.0,47.0,Hyde Park
2021-08-20 13:11:21.775040+00:00,,,,,,,,,,,,8.456,19.428571428571427,43.0,Hyde Park
2021-08-20 13:16:18.580386+00:00,,,,,,,,,,,,8.524,24.285714285714285,123.0,Hyde Park
2021-08-20 13:21:32.464880+00:00,,,,,,,,,,,,11.762,18.285714285714285,43.0,Hyde Park
2021-08-20 13:26:23.830953+00:00,,,,,,,,,,,,8.093,18.285714285714285,43.0,Hyde Park
2021-08-20 13:31:22.630299+00:00,,,,,,,,,,,,12.298,22.857142857142858,115.0,Hyde Park
2021-08-20 13:36:22.127333+00:00,,,,,,,,,,,,8.556,18.428571428571427,43.0,Hyde Park
2021-08-20 13:41:23.521761+00:00,,,,,,,,,,,,12.363,20.142857142857142,63.0,Hyde Park
2021-08-20 13:46:23.593868+00:00,,,,,,,,,,,,8.139,18.857142857142858,71.0,Hyde Park
2021-08-20 13:51:23.117933+00:00,,,,,,,,,,,,8.039,18.428571428571427,55.0,Hyde Park
2021-08-20 13:56:23.574794+00:00,,,,,,,,,,,,11.712,20.428571428571427,119.0,Hyde Park
2021-08-20 14:01:22.270612+00:00,,,,,,,,,,,,8.6,20.571428571428573,59.0,Hyde Park
2021-08-20 14:06:24.200456+00:00,,,,,,,,,,,,9.335,38.57142857142857,71.0,Hyde Park
2021-08-20 14:07:04.599335+00:00,940.277536,42.406224,889.0089289601815,7.791,0.0,1.502,0.0,,4.426,24.45,11.644,12.66,,,Hyde Park
2021-08-20 14:11:23.983827+00:00,,,,,,,,,,,,8.963,16.714285714285715,31.0,Hyde Park
2021-08-20 14:16:20.239548+00:00,,,,,,,,,,,,11.941,20.0,43.0,Hyde Park
2021-08-20 14:21:33.791150+00:00,,,,,,,,,,,,8.198,20.142857142857142,95.0,Hyde Park
2021-08-20 14:26:21.093345+00:00,,,,,,,,,,,,7.925,25.142857142857142,115.0,Hyde Park
2021-08-20 14:31:25.428404+00:00,,,,,,,,,,,,12.307,19.714285714285715,51.0,Hyde Park
2021-08-20 14:36:31.128576+00:00,,,,,,,,,,,,16.669,19.857142857142858,59.0,Hyde Park
2021-08-20 14:41:21.349510+00:00,,,,,,,,,,,,12.833,20.714285714285715,51.0,Hyde Park
2021-08-20 14:46:24.046770+00:00,,,,,,,,,,,,11.433,23.428571428571427,95.0,Hyde Park
2021-08-20 14:51:26.575191+00:00,,,,,,,,,,,,11.597,20.0,51.0,Hyde Park
2021-08-20 14:56:22.082765+00:00,,,,,,,,,,,,10.987,21.285714285714285,75.0,Hyde Park
2021-08-20 15:01:23.094637+00:00,,,,,,,,,,,,12.082,20.285714285714285,51.0,Hyde Park
2021-08-20 15:06:20.306579+00:00,,,,,,,,,,,,13.586,24.571428571428573,115.0,Hyde Park
2021-08-20 15:11:19.408051+00:00,,,,,,,,,,,,12.675,19.428571428571427,75.0,Hyde Park
2021-08-20 15:16:24.332470+00:00,,,,,,,,,,,,13.24,20.571428571428573,59.0,Hyde Park
2021-08-20 15:21:23.421174+00:00,,,,,,,,,,,,12.58,21.857142857142858,115.0,Hyde Park
2021-08-20 15:26:32.117824+00:00,,,,,,,,,,,,13.209,23.142857142857142,59.0,Hyde Park
2021-08-20 15:31:24.430368+00:00,,,,,,,,,,,,12.697,22.285714285714285,47.0,Hyde Park
2021-08-20 15:36:26.476649+00:00,,,,,,,,,,,,14.235,18.285714285714285,43.0,Hyde Park
2021-08-20 15:41:22.253453+00:00,,,,,,,,,,,,12.273,17.285714285714285,51.0,Hyde Park
2021-08-20 15:46:23.783007+00:00,,,,,,,,,,,,8.122,21.142857142857142,123.0,Hyde Park
2021-08-20 15:51:20.985504+00:00,,,,,,,,,,,,11.648,20.857142857142858,119.0,Hyde Park
2021-08-20 15:56:22.755143+00:00,,,,,,,,,,,,10.103,20.0,51.0,Hyde Park
2021-08-20 16:01:23.376426+00:00,,,,,,,,,,,,8.037,22.0,51.0,Hyde Park
2021-08-20 16:06:27.467482+00:00,,,,,,,,,,,,9.302,156.28571428571428,307.0,Hyde Park
2021-08-20 16:07:01.706454+00:00,940.197696,42.192352,871.2735190926098,8.454,0.0,0.616,,,3.001,198.371,16.315,12.101,,,Hyde Park
2021-08-20 16:11:19.295567+00:00,,,,,,,,,,,,13.691,17.0,51.0,Hyde Park
2021-08-20 16:16:24.522792+00:00,,,,,,,,,,,,13.126,20.0,51.0,Hyde Park
2021-08-20 16:21:18.370513+00:00,,,,,,,,,,,,11.945,20.0,55.0,Hyde Park
2021-08-20 16:26:22.717408+00:00,,,,,,,,,,,,13.736,19.571428571428573,55.0,Hyde Park
2021-08-20 16:31:24.760723+00:00,,,,,,,,,,,,12.142,20.0,47.0,Hyde Park
2021-08-20 16:36:24.715088+00:00,,,,,,,,,,,,12.46,27.285714285714285,43.0,Hyde Park
2021-08-20 16:36:25.696128+00:00,,,,,,,,955.937744003536,,,,13.065,,,Hyde Park
2021-08-20 16:41:22.615630+00:00,,,,,,,,,,,,11.893,20.285714285714285,51.0,Hyde Park
2021-08-20 16:46:25.528525+00:00,,,,,,,,,,,,13.945,22.285714285714285,79.0,Hyde Park
2021-08-20 16:51:22.068144+00:00,,,,,,,,,,,,13.818,20.428571428571427,51.0,Hyde Park
2021-08-20 16:56:26.120175+00:00,,,,,,,,,,,,12.891,19.857142857142858,51.0,Hyde Park
2021-08-20 17:01:24.397609+00:00,,,,,,,,,,,,12.799,19.714285714285715,51.0,Hyde Park
2021-08-20 17:06:29.092738+00:00,,,,,,,,,,,,12.507,18.857142857142858,47.0,Hyde Park
2021-08-20 17:11:22.621185+00:00,,,,,,,,,,,,12.095,19.857142857142858,55.0,Hyde Park
2021-08-20 17:16:21.048382+00:00,,,,,,,,,,,,8.119,22.571428571428573,59.0,Hyde Park
2021-08-20 17:21:20.353738+00:00,,,,,,,,,,,,8.552,21.0,71.0,Hyde Park
2021-08-20 17:26:34.187150+00:00,,,,,,,,,,,,8.365,21.571428571428573,59.0,Hyde Park
2021-08-20 17:31:20.605208+00:00,,,,,,,,,,,,8.074,18.857142857142858,55.0,Hyde Park
2021-08-20 17:36:26.251863+00:00,,,,,,,,,,,,15.025,19.857142857142858,59.0,Hyde Park
2021-08-20 17:41:24.767293+00:00,,,,,,,,,,,,7.876,24.428571428571427,127.0,Hyde Park
2021-08-20 17:46:17.812465+00:00,,,,,,,,,,,,8.305,19.714285714285715,47.0,Hyde Park
2021-08-20 17:51:23.414007+00:00,,,,,,,,,,,,8.551,21.0,47.0,Hyde Park
2021-08-20 17:56:19.739198+00:00,,,,,,,,,,,,10.236,21.0,123.0,Hyde Park
2021-08-20 18:01:21.141595+00:00,,,,,,,,,,,,10.618,28.0,139.0,Hyde Park
2021-08-20 18:06:30.635161+00:00,,,,,,,,,,,,12.32,35.857142857142854,123.0,Hyde Park
2021-08-20 18:07:05.278886+00:00,940.674632,42.294408,870.9750181954345,7.82,0.0,1.376,0.0,,4.405,79.031,12.053,11.746,,,Hyde Park
2021-08-20 18:11:26.447787+00:00,,,,,,,,,,,,8.022,18.285714285714285,47.0,Hyde Park
2021-08-20 18:16:23.591564+00:00,,,,,,,,,,,,11.426,32.857142857142854,279.0,Hyde Park
2021-08-20 18:21:19.015112+00:00,,,,,,,,,,,,8.964,21.0,59.0,Hyde Park
2021-08-20 18:26:27.246359+00:00,,,,,,,,,,,,12.019,16.285714285714285,31.0,Hyde Park
2021-08-20 18:31:22.252964+00:00,,,,,,,,,,,,13.37,18.285714285714285,47.0,Hyde Park
2021-08-20 18:36:22.312522+00:00,,,,,,,,,,,,18.755,17.0,47.0,Hyde Park
2021-08-20 18:41:22.371061+00:00,,,,,,,,,,,,12.091,19.142857142857142,55.0,Hyde Park
2021-08-20 18:46:20.643065+00:00,,,,,,,,,,,,12.716,19.428571428571427,51.0,Hyde Park
2021-08-20 18:51:20.013565+00:00,,,,,,,,,,,,11.267,24.285714285714285,139.0,Hyde Park
2021-08-20 18:56:22.000917+00:00,,,,,,,,,,,,18.782,26.0,171.0,Hyde Park
2021-08-20 19:01:20.670067+00:00,,,,,,,,,,,,12.77,20.857142857142858,55.0,Hyde Park
2021-08-20 19:06:22.882393+00:00,,,,,,,,,,,,13.24,25.428571428571427,119.0,Hyde Park
2021-08-20 19:11:20.146473+00:00,,,,,,,,,,,,13.48,21.857142857142858,55.0,Hyde Park
2021-08-20 19:16:20.516026+00:00,,,,,,,,,,,,12.911,25.857142857142858,115.0,Hyde Park
2021-08-20 19:21:25.361699+00:00,,,,,,,,,,,,13.167,21.571428571428573,59.0,Hyde Park
2021-08-20 19:26:17.132664+00:00,,,,,,,,,,,,12.881,20.0,47.0,Hyde Park
2021-08-20 19:31:21.698929+00:00,,,,,,,,,,,,12.543,23.142857142857142,75.0,Hyde Park
2021-08-20 19:36:18.951219+00:00,,,,,,,,,,,,13.759,21.142857142857142,47.0,Hyde Park
2021-08-20 19:41:20.081727+00:00,,,,,,,,,,,,12.765,19.0,43.0,Hyde Park
2021-08-20 19:46:18.899482+00:00,,,,,,,,,,,,8.461,18.142857142857142,47.0,Hyde Park
2021-08-20 19:51:20.147777+00:00,,,,,,,,,,,,11.765,21.571428571428573,59.0,Hyde Park
2021-08-20 19:56:23.235645+00:00,,,,,,,,,,,,11.479,20.142857142857142,47.0,Hyde Park
2021-08-20 20:01:25.893761+00:00,,,,,,,,,,,,15.012,17.714285714285715,47.0,Hyde Park
2021-08-20 20:06:30.959201+00:00,,,,,,,,,,,,13.33,25.0,63.0,Hyde Park
2021-08-20 20:07:03.884528+00:00,941.712664,42.393408,880.8462876100283,7.677,0.02114789390732776,1.312,0.0,,4.339,137.702,12.368,8.39,,,Hyde Park
2021-08-20 20:11:24.184113+00:00,,,,,,,,,,,,9.45,21.0,55.0,Hyde Park
2021-08-20 20:16:29.497583+00:00,,,,,,,,,,,,10.517,19.571428571428573,55.0,Hyde Park
2021-08-20 20:21:28.671962+00:00,,,,,,,,,,,,12.668,22.0,111.0,Hyde Park
2021-08-20 20:26:23.624242+00:00,,,,,,,,,,,,8.671,19.571428571428573,59.0,Hyde Park
2021-08-20 20:31:21.415299+00:00,,,,,,,,,,,,10.829,18.285714285714285,51.0,Hyde Park
2021-08-20 20:36:25.726927+00:00,,,,,,,,956.1232608802718,,,,13.813,,,Hyde Park
2021-08-20 20:36:40.091520+00:00,,,,,,,,,,,,12.573,34.0,147.0,Hyde Park
2021-08-20 20:41:23.390432+00:00,,,,,,,,,,,,10.34,28.142857142857142,123.0,Hyde Park
2021-08-20 20:46:21.637998+00:00,,,,,,,,,,,,12.906,21.714285714285715,115.0,Hyde Park
2021-08-20 20:51:18.828151+00:00,,,,,,,,,,,,13.231,22.428571428571427,131.0,Hyde Park
2021-08-20 20:56:21.867843+00:00,,,,,,,,,,,,12.492,22.142857142857142,119.0,Hyde Park
2021-08-20 21:01:25.758090+00:00,,,,,,,,,,,,11.897,20.142857142857142,47.0,Hyde Park
2021-08-20 21:06:21.788069+00:00,,,,,,,,,,,,9.434,18.142857142857142,43.0,Hyde Park
2021-08-20 21:11:31.721212+00:00,,,,,,,,,,,,12.083,18.714285714285715,51.0,Hyde Park
2021-08-20 21:16:21.485237+00:00,,,,,,,,,,,,12.254,20.857142857142858,47.0,Hyde Park
2021-08-20 21:21:20.428186+00:00,,,,,,,,,,,,10.567,20.0,55.0,Hyde Park
2021-08-20 21:26:23.256532+00:00,,,,,,,,,,,,8.776,30.142857142857142,187.0,Hyde Park
2021-08-20 21:31:22.616041+00:00,,,,,,,,,,,,8.61,23.142857142857142,163.0,Hyde Park
2021-08-20 21:36:26.479093+00:00,,,,,,,,,,,,9.228,24.857142857142858,171.0,Hyde Park
2021-08-20 21:41:22.012685+00:00,,,,,,,,,,,,11.764,19.0,59.0,Hyde Park
2021-08-20 21:46:21.973458+00:00,,,,,,,,,,,,8.861,18.285714285714285,51.0,Hyde Park
2021-08-20 21:51:23.856268+00:00,,,,,,,,,,,,12.418,20.285714285714285,51.0,Hyde Park
2021-08-20 21:56:19.465174+00:00,,,,,,,,,,,,8.832,22.0,115.0,Hyde Park
2021-08-20 22:01:21.358786+00:00,,,,,,,,,,,,12.674,18.571428571428573,55.0,Hyde Park
2021-08-20 22:06:29.432603+00:00,,,,,,,,,,,,8.671,31.285714285714285,67.0,Hyde Park
2021-08-20 22:07:04.900369+00:00,942.13492,42.283064,923.4433782639719,7.811,0.0,1.207,0.0,,4.273,206.369,13.333,11.589,,,Hyde Park
2021-08-20 22:11:23.723263+00:00,,,,,,,,,,,,12.732,23.142857142857142,119.0,Hyde Park
2021-08-20 22:16:22.530369+00:00,,,,,,,,,,,,8.2,21.714285714285715,115.0,Hyde Park
2021-08-20 22:21:22.167811+00:00,,,,,,,,,,,,8.348,18.857142857142858,51.0,Hyde Park
2021-08-20 22:26:24.098235+00:00,,,,,,,,,,,,8.209,20.142857142857142,59.0,Hyde Park
2021-08-20 22:31:23.118500+00:00,,,,,,,,,,,,12.744,18.0,43.0,Hyde Park
2021-08-20 22:36:21.416399+00:00,,,,,,,,,,,,10.456,19.428571428571427,55.0,Hyde Park
2021-08-20 22:41:22.128485+00:00,,,,,,,,,,,,8.678,19.142857142857142,55.0,Hyde Park
2021-08-20 22:46:22.491958+00:00,,,,,,,,,,,,11.966,18.142857142857142,51.0,Hyde Park
2021-08-20 22:51:26.243609+00:00,,,,,,,,,,,,8.066,18.285714285714285,55.0,Hyde Park
2021-08-20 22:56:23.903956+00:00,,,,,,,,,,,,10.617,21.428571428571427,83.0,Hyde Park
2021-08-20 23:01:19.906614+00:00,,,,,,,,,,,,10.877,17.857142857142858,43.0,Hyde Park
2021-08-20 23:06:26.872682+00:00,,,,,,,,,,,,11.248,18.714285714285715,71.0,Hyde Park
2021-08-20 23:11:20.628022+00:00,,,,,,,,,,,,8.385,22.857142857142858,123.0,Hyde Park
2021-08-20 23:16:23.154223+00:00,,,,,,,,,,,,9.088,20.857142857142858,55.0,Hyde Park
2021-08-20 23:21:26.720339+00:00,,,,,,,,,,,,16.051,20.714285714285715,51.0,Hyde Park
